region,year,median
Moyne - East,2022,360.0
Alphington - Fairfield,2022,420.0
Thornbury,2022,420.0
Northcote - East,2022,420.0
Northcote - West,2022,420.0
Kingsbury,2022,420.0
Preston - East,2022,420.0
Preston - West,2022,420.0
Reservoir - North East,2022,420.0
Reservoir - North West,2022,420.0
Reservoir - South East,2022,420.0
Reservoir - South West,2022,420.0
Alps - East,2022,390.0
Bairnsdale,2022,390.0
Bruthen - Omeo,2022,390.0
Lake King,2022,390.0
Lakes Entrance,2022,390.0
Orbost,2022,390.0
Paynesville,2022,390.0
Longford - Loch Sport,2022,390.0
Carrum Downs,2022,440.0
Frankston,2022,440.0
Frankston North,2022,440.0
Frankston South,2022,440.0
Langwarrin,2022,440.0
Seaford (Vic.),2022,440.0
Skye - Sandhurst,2022,440.0
Buloke,2022,280.0
Gannawarra,2022,280.0
Kerang,2022,280.0
Swan Hill Surrounds,2022,280.0
Bentleigh - McKinnon,2022,480.0
Carnegie,2022,480.0
Caulfield - North,2022,480.0
Caulfield - South,2022,480.0
Elsternwick,2022,480.0
Murrumbeena,2022,480.0
Ormond - Glen Huntly,2022,480.0
Bentleigh East - North,2022,480.0
Bentleigh East - South,2022,480.0
Bendigo,2022,410.0
California Gully - Eaglehawk,2022,410.0
East Bendigo - Kennington,2022,410.0
Flora Hill - Spring Gully,2022,410.0
Kangaroo Flat - Golden Square,2022,410.0
Maiden Gully,2022,410.0
Strathfieldsaye,2022,410.0
White Hills - Ascot,2022,410.0
Bendigo Surrounds - South,2022,410.0
Heathcote,2022,410.0
Bendigo Surrounds - North,2022,410.0
Dandenong North,2022,395.0
Noble Park North,2022,395.0
Springvale,2022,395.0
Springvale South,2022,395.0
Noble Park - East,2022,395.0
Noble Park - West,2022,395.0
Dandenong - North,2022,395.0
Dandenong - South,2022,395.0
Keysborough - North,2022,395.0
Keysborough - South,2022,395.0
Belmont,2022,450.0
Geelong,2022,450.0
Geelong West - Hamlyn Heights,2022,450.0
Highton,2022,450.0
Lara,2022,450.0
Leopold,2022,450.0
Newcomb - Moolap,2022,450.0
Newtown (Vic.),2022,450.0
North Geelong - Bell Park,2022,450.0
Charlemont,2022,450.0
Corio - Lovely Banks,2022,450.0
Grovedale - Mount Duneed,2022,450.0
Norlane,2022,450.0
Clifton Springs,2022,450.0
Portarlington,2022,450.0
Point Lonsdale - Queenscliff,2022,450.0
Barwon Heads - Armstrong Creek,2022,450.0
Ocean Grove,2022,450.0
Benalla Surrounds,2022,390.0
Mooroopna,2022,390.0
Shepparton - North,2022,390.0
Shepparton Surrounds - East,2022,390.0
Shepparton Surrounds - West,2022,390.0
Kialla,2022,390.0
Shepparton - South East,2022,390.0
Daylesford,2022,420.0
Nhill Region,2022,250.0
Altona,2022,450.0
Altona Meadows,2022,450.0
Altona North,2022,450.0
Newport,2022,450.0
Seabrook,2022,450.0
Williamstown,2022,450.0
Laverton,2022,450.0
Horsham,2022,340.0
Horsham Surrounds,2022,340.0
Sunbury,2022,420.0
Sunbury - South,2022,420.0
Sunbury - West,2022,420.0
Broadmeadows,2022,420.0
Campbellfield - Coolaroo,2022,420.0
Gladstone Park - Westmeadows,2022,420.0
Greenvale - Bulla,2022,420.0
Meadow Heights,2022,420.0
Melbourne Airport,2022,420.0
Tullamarine,2022,420.0
Craigieburn - Central,2022,420.0
Craigieburn - North,2022,420.0
Craigieburn - South,2022,420.0
Mickleham - Yuroke,2022,420.0
Craigieburn - North West,2022,420.0
Craigieburn - West,2022,420.0
Roxburgh Park (South) - Somerton,2022,420.0
Roxburgh Park - North,2022,420.0
Rutherglen,2022,400.0
Beechworth,2022,400.0
Chiltern - Indigo Valley,2022,400.0
Bayswater,2022,470.0
Knoxfield - Scoresby,2022,470.0
Lysterfield,2022,470.0
Rowville - Central,2022,470.0
Rowville - North,2022,470.0
Rowville - South,2022,470.0
Wantirna,2022,470.0
Wantirna South,2022,470.0
Boronia,2022,470.0
Ferntree Gully - North,2022,470.0
Ferntree Gully (South) - Upper Ferntree Gully,2022,470.0
The Basin,2022,470.0
Kyneton,2022,500.0
Woodend,2022,500.0
Gisborne,2022,500.0
Macedon,2022,500.0
Riddells Creek,2022,500.0
Romsey,2022,500.0
Templestowe,2022,500.0
Templestowe Lower,2022,500.0
Doncaster East - North,2022,500.0
Doncaster East - South,2022,500.0
Donvale - Park Orchards,2022,500.0
Warrandyte - Wonga Park,2022,500.0
Nunawading,2022,500.0
Braybrook,2022,420.0
Footscray,2022,420.0
Maribyrnong,2022,420.0
Seddon - Kingsville,2022,420.0
West Footscray - Tottenham,2022,420.0
Yarraville,2022,420.0
Bayswater North,2022,450.0
Croydon Hills - Warranwood,2022,450.0
Ringwood,2022,450.0
Ringwood East,2022,450.0
Ringwood North,2022,450.0
Croydon - East,2022,450.0
Croydon - West,2022,450.0
Croydon South,2022,450.0
Vermont,2022,450.0
Carlton,2022,540.0
Docklands,2022,540.0
East Melbourne,2022,540.0
Flemington Racecourse,2022,540.0
Kensington (Vic.),2022,540.0
Parkville,2022,540.0
South Yarra - West,2022,540.0
Melbourne CBD - East,2022,540.0
Melbourne CBD - North,2022,540.0
Melbourne CBD - West,2022,540.0
North Melbourne,2022,540.0
Royal Botanic Gardens Victoria,2022,540.0
Southbank (West) - South Wharf,2022,540.0
Southbank - East,2022,540.0
West Melbourne - Residential,2022,540.0
Carlton North - Princes Hill,2022,540.0
Diggers Rest,2022,408.0
Melton West,2022,408.0
Rockbank - Mount Cottrell,2022,408.0
Taylors Hill,2022,408.0
Burnside,2022,408.0
Burnside Heights,2022,408.0
Caroline Springs,2022,408.0
Brookfield,2022,408.0
Cobblebank - Strathtulloh,2022,408.0
Eynesbury - Exford,2022,408.0
Fraser Rise - Plumpton,2022,408.0
Hillside,2022,408.0
Kurunjang - Toolern Vale,2022,408.0
Melton,2022,408.0
Melton South - Weir Views,2022,408.0
Irymple,2022,350.0
Merbein,2022,350.0
Mildura Surrounds,2022,350.0
Red Cliffs,2022,350.0
Mildura - North,2022,350.0
Mildura - South,2022,350.0
Kilmore - Broadford,2022,400.0
Nagambie,2022,400.0
Seymour,2022,400.0
Seymour Surrounds,2022,400.0
Yea,2022,400.0
Wallan,2022,400.0
Cobram,2022,350.0
Moira,2022,350.0
Numurkah,2022,350.0
Yarrawonga,2022,350.0
Hughesdale,2022,490.0
Ashwood - Chadstone,2022,490.0
Glen Waverley - East,2022,490.0
Glen Waverley - West,2022,490.0
Mount Waverley - North,2022,490.0
Mount Waverley - South,2022,490.0
Mulgrave,2022,490.0
Oakleigh - Huntingdale,2022,490.0
Wheelers Hill,2022,490.0
Clayton (North) - Notting Hill,2022,490.0
Clayton - Central,2022,490.0
Ascot Vale,2022,440.0
Flemington,2022,440.0
Moonee Ponds,2022,440.0
Essendon (West) - Aberfeldie,2022,440.0
Essendon - East,2022,440.0
Airport West,2022,440.0
Essendon Airport,2022,440.0
Niddrie - Essendon West,2022,440.0
Strathmore,2022,440.0
Avondale Heights,2022,440.0
Keilor East,2022,440.0
Bacchus Marsh Surrounds,2022,400.0
Bacchus Marsh,2022,400.0
Castlemaine,2022,423.0
Glenelg (Vic.),2022,400.0
Southern Grampians,2022,400.0
Moyne - West,2022,400.0
Warrnambool - North,2022,400.0
Warrnambool - South,2022,400.0
Alexandra,2022,370.0
Euroa,2022,370.0
Mansfield (Vic.),2022,370.0
Kinglake,2022,370.0
St Arnaud,2022,315.0
Stawell,2022,315.0
Yarriambiack,2022,315.0
Foster,2022,370.0
Wilsons Promontory,2022,370.0
Churchill,2022,370.0
Hamilton (Vic.),2022,310.0
Armadale,2022,485.0
Prahran - Windsor,2022,485.0
Toorak,2022,485.0
South Yarra - North,2022,485.0
South Yarra - South,2022,485.0
Malvern - Glen Iris,2022,485.0
Malvern East,2022,485.0
Winchelsea,2022,540.0
Lorne - Anglesea,2022,540.0
Torquay,2022,540.0
Robinvale,2022,320.0
Swan Hill,2022,320.0
Towong,2022,340.0
Wangaratta,2022,380.0
Wangaratta Surrounds,2022,380.0
Alps - West,2022,385.0
Maffra,2022,385.0
Rosedale,2022,385.0
Sale,2022,385.0
Yarram,2022,385.0
Blackburn,2022,475.0
Blackburn South,2022,475.0
Box Hill,2022,475.0
Box Hill North,2022,475.0
Burwood (Vic.),2022,475.0
Burwood East,2022,475.0
Surrey Hills (East) - Mont Albert,2022,475.0
Forest Hill,2022,475.0
Mitcham (Vic.),2022,475.0
Vermont South,2022,475.0
Bundoora - North,2022,420.0
Bundoora - West,2022,420.0
Mill Park - North,2022,420.0
Mill Park - South,2022,420.0
Thomastown,2022,420.0
Whittlesea,2022,420.0
Epping - East,2022,420.0
Epping - South,2022,420.0
Epping (Vic.) - West,2022,420.0
South Morang - North,2022,420.0
South Morang - South,2022,420.0
Wollert,2022,420.0
Doreen - North,2022,420.0
Doreen - South,2022,420.0
Lalor - East,2022,420.0
Lalor - West,2022,420.0
Mernda - North,2022,420.0
Mernda - South,2022,420.0
West Wodonga,2022,425.0
Baranduda - Leneva,2022,425.0
Wodonga,2022,425.0
Hoppers Crossing - North,2022,410.0
Hoppers Crossing - South,2022,410.0
Werribee - South,2022,410.0
Point Cook - East,2022,410.0
Point Cook - South,2022,410.0
Werribee - East,2022,410.0
Werribee - West,2022,410.0
Manor Lakes - Quandong,2022,410.0
Point Cook - North East,2022,410.0
Point Cook - North West,2022,410.0
Tarneit (West) - Mount Cottrell,2022,410.0
Tarneit - Central,2022,410.0
Tarneit - North,2022,410.0
Tarneit - South,2022,410.0
Truganina - North,2022,410.0
Truganina - South East,2022,410.0
Truganina - South West,2022,410.0
Wyndham Vale - North,2022,410.0
Wyndham Vale - South,2022,410.0
Abbotsford,2022,550.0
Collingwood,2022,550.0
Fitzroy,2022,550.0
Fitzroy North,2022,550.0
Clifton Hill - Alphington,2022,550.0
Richmond (South) - Cremorne,2022,550.0
Richmond - North,2022,550.0
Upper Yarra Valley,2022,480.0
Chirnside Park,2022,480.0
Healesville - Yarra Glen,2022,480.0
Kilsyth,2022,480.0
Lilydale - Coldstream,2022,480.0
Monbulk - Silvan,2022,480.0
Montrose,2022,480.0
Mooroolbark,2022,480.0
Mount Dandenong - Olinda,2022,480.0
Mount Evelyn,2022,480.0
Upwey - Tecoma,2022,480.0
Wandin - Seville,2022,480.0
Yarra Valley,2022,480.0
Bright - Mount Beauty,2023,423.0
Myrtleford,2023,423.0
Yackandandah,2023,423.0
Avoca,2023,370.0
Beaufort,2023,370.0
Ararat,2023,370.0
Ararat Surrounds,2023,370.0
Alfredton,2023,410.0
Ballarat,2023,410.0
Buninyong,2023,410.0
Delacombe,2023,410.0
Wendouree - Miners Rest,2023,410.0
Ballarat East - Warrenheip,2023,410.0
Ballarat North - Invermay,2023,410.0
Canadian - Mount Clear,2023,410.0
Sebastopol - Redan,2023,410.0
Creswick - Clunes,2023,410.0
Gordon (Vic.),2023,410.0
Bundoora - East,2023,500.0
Greensborough,2023,500.0
Heidelberg - Rosanna,2023,500.0
Heidelberg West,2023,500.0
Ivanhoe,2023,500.0
Ivanhoe East - Eaglemont,2023,500.0
Montmorency - Briar Hill,2023,500.0
Viewbank - Yallambie,2023,500.0
Watsonia,2023,500.0
Korumburra,2023,450.0
Phillip Island,2023,450.0
Wonthaggi - Inverloch,2023,450.0
Drouin,2023,450.0
Mount Baw Baw Region,2023,450.0
Trafalgar (Vic.),2023,450.0
Warragul,2023,450.0
Leongatha,2023,450.0
Moe - Newborough,2023,450.0
Yallourn North - Glengarry,2023,450.0
Ashburton (Vic.),2023,575.0
Balwyn,2023,575.0
Balwyn North,2023,575.0
Camberwell,2023,575.0
Glen Iris - East,2023,575.0
Hawthorn East,2023,575.0
Kew East,2023,575.0
Surrey Hills (West) - Canterbury,2023,575.0
Hawthorn - North,2023,575.0
Hawthorn - South,2023,575.0
Kew - South,2023,575.0
Kew - West,2023,575.0
Bulleen,2023,575.0
Doncaster,2023,575.0
Keilor,2023,449.0
Ardeer - Albion,2023,449.0
Cairnlea,2023,449.0
Delahey,2023,449.0
Keilor Downs,2023,449.0
Kings Park (Vic.),2023,449.0
St Albans - North,2023,449.0
St Albans - South,2023,449.0
Sunshine,2023,449.0
Sunshine North,2023,449.0
Sunshine West,2023,449.0
Sydenham,2023,449.0
Taylors Lakes,2023,449.0
Deer Park,2023,449.0
Derrimut,2023,449.0
Echuca,2023,410.0
Kyabram,2023,410.0
Lockington - Gunbower,2023,410.0
Rochester,2023,410.0
Rushworth,2023,410.0
Belgrave - Selby,2023,515.0
Emerald - Cockatoo,2023,515.0
Beaconsfield - Officer,2023,515.0
Bunyip - Garfield,2023,515.0
Koo Wee Rup,2023,515.0
Pakenham - North East,2023,515.0
Pakenham - North West,2023,515.0
Pakenham - South East,2023,515.0
Pakenham - South West,2023,515.0
Berwick - North,2023,525.0
Doveton,2023,525.0
Hallam,2023,525.0
Narre Warren North,2023,525.0
Endeavour Hills - North,2023,525.0
Endeavour Hills - South,2023,525.0
Narre Warren - North East,2023,525.0
Narre Warren - South West,2023,525.0
Berwick - South East,2023,525.0
Berwick - South West,2023,525.0
Cranbourne,2023,525.0
Cranbourne South,2023,525.0
Cranbourne West,2023,525.0
Lynbrook - Lyndhurst,2023,525.0
Pearcedale - Tooradin,2023,525.0
Narre Warren South - East,2023,525.0
Narre Warren South - West,2023,525.0
Clyde North - North,2023,525.0
Clyde North - South,2023,525.0
Cranbourne East - North,2023,525.0
Cranbourne East - South,2023,525.0
Cranbourne North - East,2023,525.0
Cranbourne North - West,2023,525.0
Hampton Park - East,2023,525.0
Hampton Park - West,2023,525.0
Maryborough (Vic.),2023,350.0
Maryborough Surrounds,2023,350.0
Castlemaine Surrounds,2023,350.0
Colac,2023,410.0
Colac Surrounds,2023,410.0
Otway,2023,410.0
Camperdown,2023,363.0
Corangamite - North,2023,363.0
Corangamite - South,2023,363.0
Moyne - East,2023,363.0
Alphington - Fairfield,2023,500.0
Thornbury,2023,500.0
Northcote - East,2023,500.0
Northcote - West,2023,500.0
Kingsbury,2023,500.0
Preston - East,2023,500.0
Preston - West,2023,500.0
Reservoir - North East,2023,500.0
Reservoir - North West,2023,500.0
Reservoir - South East,2023,500.0
Reservoir - South West,2023,500.0
Alps - East,2023,400.0
Bairnsdale,2023,400.0
Bruthen - Omeo,2023,400.0
Lake King,2023,400.0
Lakes Entrance,2023,400.0
Orbost,2023,400.0
Paynesville,2023,400.0
Longford - Loch Sport,2023,400.0
Carrum Downs,2023,500.0
Frankston,2023,500.0
Frankston North,2023,500.0
Frankston South,2023,500.0
Langwarrin,2023,500.0
Seaford (Vic.),2023,500.0
Skye - Sandhurst,2023,500.0
Buloke,2023,305.0
Gannawarra,2023,305.0
Kerang,2023,305.0
Swan Hill Surrounds,2023,305.0
Bentleigh - McKinnon,2023,560.0
Carnegie,2023,560.0
Caulfield - North,2023,560.0
Caulfield - South,2023,560.0
Elsternwick,2023,560.0
Murrumbeena,2023,560.0
Ormond - Glen Huntly,2023,560.0
Bentleigh East - North,2023,560.0
Bentleigh East - South,2023,560.0
Bendigo,2023,443.0
California Gully - Eaglehawk,2023,443.0
East Bendigo - Kennington,2023,443.0
Flora Hill - Spring Gully,2023,443.0
Kangaroo Flat - Golden Square,2023,443.0
Maiden Gully,2023,443.0
Strathfieldsaye,2023,443.0
White Hills - Ascot,2023,443.0
Bendigo Surrounds - South,2023,443.0
Heathcote,2023,443.0
Bendigo Surrounds - North,2023,443.0
Dandenong North,2023,470.0
Noble Park North,2023,470.0
Springvale,2023,470.0
Springvale South,2023,470.0
Noble Park - East,2023,470.0
Noble Park - West,2023,470.0
Dandenong - North,2023,470.0
Dandenong - South,2023,470.0
Keysborough - North,2023,470.0
Keysborough - South,2023,470.0
Belmont,2023,460.0
Geelong,2023,460.0
Geelong West - Hamlyn Heights,2023,460.0
Highton,2023,460.0
Lara,2023,460.0
Leopold,2023,460.0
Newcomb - Moolap,2023,460.0
Newtown (Vic.),2023,460.0
North Geelong - Bell Park,2023,460.0
Charlemont,2023,460.0
Corio - Lovely Banks,2023,460.0
Grovedale - Mount Duneed,2023,460.0
Norlane,2023,460.0
Clifton Springs,2023,460.0
Portarlington,2023,460.0
Point Lonsdale - Queenscliff,2023,460.0
Barwon Heads - Armstrong Creek,2023,460.0
Ocean Grove,2023,460.0
Benalla Surrounds,2023,400.0
Mooroopna,2023,400.0
Shepparton - North,2023,400.0
Shepparton Surrounds - East,2023,400.0
Shepparton Surrounds - West,2023,400.0
Kialla,2023,400.0
Shepparton - South East,2023,400.0
Daylesford,2023,413.0
Nhill Region,2023,288.0
Altona,2023,500.0
Altona Meadows,2023,500.0
Altona North,2023,500.0
Newport,2023,500.0
Seabrook,2023,500.0
Williamstown,2023,500.0
Laverton,2023,500.0
Horsham,2023,350.0
Horsham Surrounds,2023,350.0
Sunbury,2023,485.0
Sunbury - South,2023,485.0
Sunbury - West,2023,485.0
Broadmeadows,2023,485.0
Campbellfield - Coolaroo,2023,485.0
Gladstone Park - Westmeadows,2023,485.0
Greenvale - Bulla,2023,485.0
Meadow Heights,2023,485.0
Melbourne Airport,2023,485.0
Tullamarine,2023,485.0
Craigieburn - Central,2023,485.0
Craigieburn - North,2023,485.0
Craigieburn - South,2023,485.0
Mickleham - Yuroke,2023,485.0
Craigieburn - North West,2023,485.0
Craigieburn - West,2023,485.0
Roxburgh Park (South) - Somerton,2023,485.0
Roxburgh Park - North,2023,485.0
Rutherglen,2023,445.0
Beechworth,2023,445.0
Chiltern - Indigo Valley,2023,445.0
Bayswater,2023,535.0
Knoxfield - Scoresby,2023,535.0
Lysterfield,2023,535.0
Rowville - Central,2023,535.0
Rowville - North,2023,535.0
Rowville - South,2023,535.0
Wantirna,2023,535.0
Wantirna South,2023,535.0
Boronia,2023,535.0
Ferntree Gully - North,2023,535.0
Ferntree Gully (South) - Upper Ferntree Gully,2023,535.0
The Basin,2023,535.0
Kyneton,2023,520.0
Woodend,2023,520.0
Gisborne,2023,520.0
Macedon,2023,520.0
Riddells Creek,2023,520.0
Romsey,2023,520.0
Templestowe,2023,600.0
Templestowe Lower,2023,600.0
Doncaster East - North,2023,600.0
Doncaster East - South,2023,600.0
Donvale - Park Orchards,2023,600.0
Warrandyte - Wonga Park,2023,600.0
Nunawading,2023,600.0
Braybrook,2023,500.0
Footscray,2023,500.0
Maribyrnong,2023,500.0
Seddon - Kingsville,2023,500.0
West Footscray - Tottenham,2023,500.0
Yarraville,2023,500.0
Bayswater North,2023,520.0
Croydon Hills - Warranwood,2023,520.0
Ringwood,2023,520.0
Ringwood East,2023,520.0
Ringwood North,2023,520.0
Croydon - East,2023,520.0
Croydon - West,2023,520.0
Croydon South,2023,520.0
Vermont,2023,520.0
Carlton,2023,600.0
Docklands,2023,600.0
East Melbourne,2023,600.0
Flemington Racecourse,2023,600.0
Kensington (Vic.),2023,600.0
Parkville,2023,600.0
South Yarra - West,2023,600.0
Melbourne CBD - East,2023,600.0
Melbourne CBD - North,2023,600.0
Melbourne CBD - West,2023,600.0
North Melbourne,2023,600.0
Royal Botanic Gardens Victoria,2023,600.0
Southbank (West) - South Wharf,2023,600.0
Southbank - East,2023,600.0
West Melbourne - Residential,2023,600.0
Carlton North - Princes Hill,2023,600.0
Diggers Rest,2023,470.0
Melton West,2023,470.0
Rockbank - Mount Cottrell,2023,470.0
Taylors Hill,2023,470.0
Burnside,2023,470.0
Burnside Heights,2023,470.0
Caroline Springs,2023,470.0
Brookfield,2023,470.0
Cobblebank - Strathtulloh,2023,470.0
Eynesbury - Exford,2023,470.0
Fraser Rise - Plumpton,2023,470.0
Hillside,2023,470.0
Kurunjang - Toolern Vale,2023,470.0
Melton,2023,470.0
Melton South - Weir Views,2023,470.0
Irymple,2023,380.0
Merbein,2023,380.0
Mildura Surrounds,2023,380.0
Red Cliffs,2023,380.0
Mildura - North,2023,380.0
Mildura - South,2023,380.0
Kilmore - Broadford,2023,440.0
Nagambie,2023,440.0
Seymour,2023,440.0
Seymour Surrounds,2023,440.0
Yea,2023,440.0
Wallan,2023,440.0
Cobram,2023,420.0
Moira,2023,420.0
Numurkah,2023,420.0
Yarrawonga,2023,420.0
Hughesdale,2023,580.0
Ashwood - Chadstone,2023,580.0
Glen Waverley - East,2023,580.0
Glen Waverley - West,2023,580.0
Mount Waverley - North,2023,580.0
Mount Waverley - South,2023,580.0
Mulgrave,2023,580.0
Oakleigh - Huntingdale,2023,580.0
Wheelers Hill,2023,580.0
Clayton (North) - Notting Hill,2023,580.0
Clayton - Central,2023,580.0
Ascot Vale,2023,500.0
Flemington,2023,500.0
Moonee Ponds,2023,500.0
Essendon (West) - Aberfeldie,2023,500.0
Essendon - East,2023,500.0
Airport West,2023,500.0
Essendon Airport,2023,500.0
Niddrie - Essendon West,2023,500.0
Strathmore,2023,500.0
Avondale Heights,2023,500.0
Keilor East,2023,500.0
Bacchus Marsh Surrounds,2023,440.0
Bacchus Marsh,2023,440.0
Castlemaine,2023,460.0
Glenelg (Vic.),2023,410.0
Southern Grampians,2023,410.0
Moyne - West,2023,410.0
Warrnambool - North,2023,410.0
Warrnambool - South,2023,410.0
Alexandra,2023,393.0
Euroa,2023,393.0
Mansfield (Vic.),2023,393.0
Kinglake,2023,393.0
St Arnaud,2023,340.0
Stawell,2023,340.0
Yarriambiack,2023,340.0
Foster,2023,400.0
Wilsons Promontory,2023,400.0
Churchill,2023,400.0
Hamilton (Vic.),2023,340.0
Armadale,2023,580.0
Prahran - Windsor,2023,580.0
Toorak,2023,580.0
South Yarra - North,2023,580.0
South Yarra - South,2023,580.0
Malvern - Glen Iris,2023,580.0
Malvern East,2023,580.0
Winchelsea,2023,525.0
Lorne - Anglesea,2023,525.0
Torquay,2023,525.0
Robinvale,2023,390.0
Swan Hill,2023,390.0
Towong,2023,350.0
Wangaratta,2023,400.0
Wangaratta Surrounds,2023,400.0
Alps - West,2023,400.0
Maffra,2023,400.0
Rosedale,2023,400.0
Sale,2023,400.0
Yarram,2023,400.0
Blackburn,2023,550.0
Blackburn South,2023,550.0
Box Hill,2023,550.0
Box Hill North,2023,550.0
Burwood (Vic.),2023,550.0
Burwood East,2023,550.0
Surrey Hills (East) - Mont Albert,2023,550.0
Forest Hill,2023,550.0
Mitcham (Vic.),2023,550.0
Vermont South,2023,550.0
Bundoora - North,2023,500.0
Bundoora - West,2023,500.0
Mill Park - North,2023,500.0
Mill Park - South,2023,500.0
Thomastown,2023,500.0
Whittlesea,2023,500.0
Epping - East,2023,500.0
Epping - South,2023,500.0
Epping (Vic.) - West,2023,500.0
South Morang - North,2023,500.0
South Morang - South,2023,500.0
Wollert,2023,500.0
Doreen - North,2023,500.0
Doreen - South,2023,500.0
Lalor - East,2023,500.0
Lalor - West,2023,500.0
Mernda - North,2023,500.0
Mernda - South,2023,500.0
West Wodonga,2023,450.0
Baranduda - Leneva,2023,450.0
Wodonga,2023,450.0
Hoppers Crossing - North,2023,480.0
Hoppers Crossing - South,2023,480.0
Werribee - South,2023,480.0
Point Cook - East,2023,480.0
Point Cook - South,2023,480.0
Werribee - East,2023,480.0
Werribee - West,2023,480.0
Manor Lakes - Quandong,2023,480.0
Point Cook - North East,2023,480.0
