property_url,name,cost_text,latitude,longitude,bed_info,bath_info,parking,date_available,desc,post_code,region,matched_region_x,Children enrolled in a preschool or preschool program (no.),Estimated resident population (no.),Land area (ha),Median monthly household mortgage payment ($),Median price of established house transfers ($),Median total income (excl. Government pensions and allowances) ($),Median weekly household rental payment ($),Number of jobs,Working age population (aged 15-64 years) (%),matched_region_y,avg_crime_count,region_encoded,property_type_House,property_type_New Apartments / Off the Plan,property_type_New House & Land,property_type_Studio,property_type_Terrace,property_type_Townhouse,property_type_Villa,nearest_station_index,haversine_distance,property_coords,station_coords,nearest_station_name,property_index,route_distance_m,route_duration_s,distance_to_hospital,nearest_hospital_name,distance_to_police_station,nearest_police_station_name,distance_to_fire_station,nearest_fire_station_name,distance_to_university_college,nearest_university_college_name,distance_to_melbourne_central,"distance_to_the_university_of_melbourne,_parkville_campus",distance_to_la_trobe_university_(bundoora_campus),"distance_to_monash_university,_clayton_campus",distance_to_deakin_university_-_burwood_campus,distance_to_shop,nearest_shop_name,kindergarten_count_within_1000m,secondary_primary_school_count_within_3000m,restaurant_bar_count_within_1000m,cinema_theatre_count_within_3000m,shop_count_within_1000m,park_count_within_1000m
https://www.domain.com.au/587-warrigal-road-bentleigh-east-vic-3165-17189932,"587 Warrigal Road, Bentleigh East VIC 3165",980.0,-37.9305899,145.0808384,4,3,2,"Tuesday, 1st October 2024",Veronica Coco,3165,Bentleigh East,Bentleigh East  North,263.0,17258.0,459.9,2500.0,1507500.0,57987.0,508.0,12481.0,65.1,Bentleigh East,47.0,31,0,0,0,0,0,1,0,385,2881.2962470124885,"[145.0808384, -37.9305899]","[145.102364317185, -37.9110173407265]",Huntingdale Railway Station (Oakleigh),21,4121.52,394.07,1797.508777839238,Monash Medical Centre Moorabbin,3655.9725192240435,Clayton,3284.3530754055196,Fire Station No. 29,2755.313787097735,Holmesglen TAFE Moorabbin Campus,5298.634688059306,9979.62056877069,16905.92047110648,17826.9836514156,23796.41111526469,982.2134134259956,The Links,3,17,2,0,2,7
https://www.domain.com.au/2-39-wattle-road-hawthorn-vic-3122-17189887,"2/39 Wattle Road, Hawthorn VIC 3122",975.0,-37.8244266,145.0294927,3,2,2,Available Now,Barbara Thomas,3122,Hawthorn,Hawthorn East,173.0,16878.0,382.4,2492.0,3262500.0,61319.0,411.0,14730.0,71.3,Hawthorn East,50.4,138,0,0,0,0,0,1,0,294,527.2564595646741,"[145.0294927, -37.8244266]","[145.024817216192, -37.8214526766561]",26-Hawthorn Railway Station/Burwood Rd (Hawthorn),22,764.93,115.14,658.778636670395,Epworth Hawthorn,2729.149112841487,Richmond Police Station,1004.885272253606,Fire Station No. 18,393.35548970990106,Swinburne University,6042.434665591334,6622.345717781662,7627.910951135846,11974.220821861614,13446.158830726108,617.5474264443641,Renaissance IGA,0,37,33,5,4,16
https://www.domain.com.au/72b-deakin-street-bentleigh-east-vic-3165-17189864,"72B Deakin Street, Bentleigh East VIC 3165",1150.0,-37.9144779,145.0686773,4,2,2,Available Now,Jaryd Bray,3165,Bentleigh East,Bentleigh East  North,263.0,17258.0,459.9,2500.0,1507500.0,57987.0,508.0,12481.0,65.1,Bentleigh East,47.0,31,0,0,0,0,0,1,0,261,2325.173025903706,"[145.0686773, -37.9144779]","[145.076824147797, -37.8945796658873]",Hughesdale Railway Station/Poath Rd (Hughesdale),23,3017.65,285.46,783.3188768202991,Monash Medical Centre Moorabbin,2504.015262860336,Oakleigh Police Station,2838.682747328063,Fire Station No. 25,2619.036984646909,Edu Kingdom College,5922.408386155659,8692.199582067127,14838.325836319804,15754.323185029567,21911.816151941348,1138.7733685372266,Ritchies,0,22,0,0,0,8
https://www.domain.com.au/14c-park-street-mordialloc-vic-3195-15320447,"14C Park Street, Mordialloc VIC 3195",730.0,-38.0085515,145.0896483,3,3,1,"Monday, 7th October 2024",Chris Bai,3195,Mordialloc,Mordialloc  Parkdale,275.0,21889.0,796.8,2253.0,1357500.0,62092.0,400.0,17306.0,65.1,Mordialloc,192.0,186,0,0,0,0,0,1,0,334,279.7858326601402,"[145.0896483, -38.0085515]","[145.08765935746, -38.0065829507669]",Mordialloc Railway Station (Mordialloc),24,774.27,125.69,2476.477840168154,Como Private Hospital,609.8363704908255,Mordialloc Police Station,3466.3790643602897,Fire Station No. 33,5343.274195391345,Floral Arts School Of Australia,11555.70467030272,18362.340183922246,24685.059346284466,25650.195044957425,32497.636571156207,265.0761937716598,Woolworths,1,13,10,0,2,11
https://www.domain.com.au/7-park-street-richmond-vic-3121-17188291,"7 Park Street, Richmond VIC 3121",1200.0,-37.8235149,145.0132132,2,2,0,"Friday, 4th October 2024",Kelly Nicholas,3121,Richmond,Richmond South  Cremorne,138.0,18684.0,428.9,2500.0,1606440.0,50971.0,508.0,19398.0,80.3,Richmond,121.6,225,0,0,0,0,0,1,0,375,670.2966932086018,"[145.0132132, -37.8235149]","[145.007555147088, -37.8275602161722]",Burnley Railway Station (Burnley),26,1389.6,195.06,877.3573878426791,Epworth Hawthorn,1363.7890823510434,Richmond Police Station,974.0482440953348,Fire Rescue Victoria - Burnley Complex,1037.015530732553,"The University of Melbourne, Burnley Campus",4643.46737965786,5279.018290846888,9030.81701272978,12174.036700245342,14544.699753258037,527.4153207650801,IGA,3,35,7,7,1,22
https://www.domain.com.au/41b-arkaringa-crescent-black-rock-vic-3193-17187841,"41B Arkaringa Crescent, Black Rock VIC 3193",1290.0,-37.9694971,145.018193,3,2,3,"Friday, 4th October 2024",Michelle Murray,3193,Black Rock,Sandringham  Black Rock,174.0,17861.0,643.0,2800.0,2217500.0,64524.0,486.0,13592.0,60.5,Black Rock,65.4,234,0,0,0,0,0,1,0,417,2443.4690588448484,"[145.018193, -37.9694971]","[145.004561358882, -37.9503301772321]",Sandringham Railway Station (Sandringham),27,3056.19,283.45,963.398591901218,Sandringham & District Memorial Hospital,2661.2241853250484,Bayside Police Station,3507.985858534332,Fire Station No. 34,1630.2434171666816,Beaumaris Secondary College,12196.101146140592,16187.792531342106,18352.616041191293,19328.567228759966,28107.81968760482,514.396050615734,Woolworths Metro,1,11,4,0,2,6
https://www.domain.com.au/7-13-grandview-grove-hawthorn-east-vic-3123-17187743,"7/13 Grandview Grove, Hawthorn East VIC 3123",860.0,-37.8224247,145.0565938,3,2,2,"Friday, 27th September 2024",Leo Zhang,3123,Hawthorn East,Hawthorn East,173.0,16878.0,382.4,2492.0,3262500.0,61319.0,411.0,14730.0,71.3,Hawthorn East,41.2,138,0,0,0,0,0,1,0,324,496.2862089155673,"[145.0565938, -37.8224247]","[145.058697177155, -37.8265671441721]",Camberwell Railway Station (Camberwell),28,668.6,84.88,1610.8264526558753,St George's Health Service,1213.9098977639392,Camberwell Police Station,1433.6678578347476,Fire Station No. 18,1655.3577032532114,"School of Arts, Social Sciences & Humanities, Faculty of Health, Arts & Design",5491.29280865426,8325.073108747803,8812.057580786657,11628.990202069652,12095.419708713613,719.1640663344101,Camberwell Place,2,38,20,6,5,8
https://www.domain.com.au/48a-norville-street-bentleigh-east-vic-3165-17187502,"48A Norville Street, Bentleigh East VIC 3165",1400.0,-37.9289427,145.06803,4,3,2,Available Now,Revekka Palivos,3165,Bentleigh East,Bentleigh East  North,263.0,17258.0,459.9,2500.0,1507500.0,57987.0,508.0,12481.0,65.1,Bentleigh East,47.0,31,0,0,0,0,0,1,0,406,2809.591690072379,"[145.06803, -37.9289427]","[145.036738286425, -37.9343532865939]",Moorabbin Railway Station (Moorabbin),29,5096.3,560.04,960.7109874949446,Monash Medical Centre Moorabbin,2750.2961919253094,Moorabbin Police Complex,2788.7360834302344,Fire Station No. 34,1792.4532983255222,Holmesglen TAFE Moorabbin Campus,6282.621217185214,10180.503390611093,16092.411722017607,17027.844339613894,23512.136770296725,986.616274987886,Foodworks,6,20,0,1,1,4
https://www.domain.com.au/13-waxman-parade-brunswick-west-vic-3055-17186596,"13 Waxman Parade, Brunswick West VIC 3055",920.0,-37.7584336,144.9343944,4,2,1,"Monday, 30th September 2024",Alicia Cannizzaro,3055,Brunswick West,Brunswick West,153.0,15196.0,318.0,2000.0,1278000.0,57450.0,365.0,14880.0,75.6,Brunswick West,46.4,45,0,0,0,0,0,1,0,499,1564.3956000239568,"[144.9343944, -37.7584336]","[144.919160695912, -37.7657066626926]",Moonee Ponds Railway Station (Moonee Ponds),30,2640.58,333.96,2198.6665599743815,John Fawkner Private Hospital,1118.5964864695147,Moonee Ponds Police Station,2063.295685751868,Fire Station No. 50,975.6471000901394,Kangan Batman TAFE Essendon Campus,5321.728986985341,6292.269201223906,11119.77050539856,18343.779616972977,24546.815425196703,437.39891266561904,IGA,6,32,6,4,2,18
https://www.domain.com.au/1-17-martin-street-st-kilda-vic-3182-17186419,"1/17 Martin Street, St Kilda VIC 3182",785.0,-37.8670467,144.98793,2,1,1,"Friday, 6th September 2024",Tina Jin,3182,St Kilda,St Kilda East,183.0,16758.0,241.4,2100.0,1527500.0,61274.0,384.0,20044.0,78.8,St Kilda East,96.0,250,0,0,0,0,0,1,0,425,560.1524181470304,"[144.98793, -37.8670467]","[144.993512099452, -37.8694877274508]",Balaclava Railway Station (Balaclava),31,707.87,130.59,1378.092143238137,Masada Private Hospital,256.0061213828388,St Kilda Police Station,1191.4694581247545,Fire Station No. 35,1674.9011926728786,Swinburne University of Technology (Prahran Campus),6678.539362102522,7655.0548085453065,11229.760165526688,13899.247328688441,17451.64033562165,224.93638319329824,ALDI,1,26,37,12,6,17
https://www.domain.com.au/54-nelson-street-st-kilda-vic-3182-17185699,"54 Nelson Street, St Kilda VIC 3182",950.0,-37.8563704,144.9864482,3,2,1,Available Now,Thea Toogood,3182,St Kilda,St Kilda East,183.0,16758.0,241.4,2100.0,1527500.0,61274.0,384.0,20044.0,78.8,St Kilda East,96.0,250,0,0,0,0,0,1,0,426,491.7717319751391,"[144.9864482, -37.8563704]","[144.992035170295, -37.8560530797027]",Windsor Railway Station (Windsor),32,928.54,199.16,1089.3162320392692,The Avenue Hospital,1330.762675702001,St Kilda Police Station,432.55613609719444,Fire Station No. 35,661.2490293354258,Swinburne University of Technology (Prahran Campus),5520.471022574968,6495.062396429385,11154.481806888663,14481.046244218025,16372.361918164874,822.236903893548,Woolworths Metro,0,34,40,14,2,14
https://www.domain.com.au/7-1-eastway-avenue-donvale-vic-3111-17185524,"7/1 Eastway Avenue, Donvale VIC 3111",510.0,-37.8018211,145.1774085,2,1,1,Available Now,Sahar Ebadi,3111,Donvale,Donvale  Park Orchards,176.0,16511.0,2080.3,2582.0,1525000.0,52567.0,451.0,12669.0,61.7,Donvale,35.8,97,0,0,0,0,0,1,0,239,2071.573714469443,"[145.1774085, -37.8018211]","[145.176611204816, -37.8204405584983]",Nunawading Railway Station/Station St (Nunawading),33,2256.29,344.55,1449.9528142769811,Donvale Rehabilitation Hospital,1801.2784397401642,Nunawading Police Complex,1911.3511121806796,Fire Station No. 27,2398.711156819792,Box Hill Institute of TAFE,7405.701574860905,12701.574878995807,14570.79213745551,18853.571037712092,19127.633601023965,1254.3183818039693,Coles,3,20,1,0,0,18
https://www.domain.com.au/17-mcgahan-cres-sydenham-vic-3037-16490386,"17 McGahan Cres, Sydenham VIC 3037",530.0,-37.6959949,144.7667163,3,2,2,Available Now,Kavinda Kudage Don,3037,Sydenham,Sydenham,119.0,11804.0,394.8,1650.0,700000.0,50474.0,366.0,9753.0,69.7,Sydenham,187.2,258,0,0,0,0,0,1,0,464,870.1391381307757,"[144.7667163, -37.6959949]","[144.77418045437, -37.7011287184617]",Watergardens Railway Station (Sydenham),34,1153.45,126.82,4659.883892943519,Keilor Downs Surgery,4766.767023387063,Keilor Downs,738.5924021817793,Fire Station No. 48,5930.479950511619,Ames,20654.491965221063,21436.40826394115,25043.615196962714,34591.06718496371,40324.6620625639,120.0834641745245,Overton Lea Indian Groceries,6,11,12,1,2,10
https://www.domain.com.au/29b-woolhouse-street-northcote-vic-3070-17184470,"29B Woolhouse Street, Northcote VIC 3070",1050.0,-37.7658636,144.9874953,3,3,2,"Friday, 27th September 2024",Stacey Kelegouris,3070,Northcote,Northcote  East,181.0,15558.0,351.3,2427.0,1761000.0,50971.0,461.0,15334.0,71.3,Northcote,50.8,205,0,0,0,0,0,1,0,480,816.0240058822062,"[144.9874953, -37.7658636]","[144.995277209925, -37.7698653716459]",Northcote Railway Station (Northcote),35,1117.33,177.54,1713.814929006915,Brunswick Private Hospital,1296.1462925888136,Northcote Police Station,1243.818611695899,Fire Station No. 13,1017.428521570641,Bright Institute,4694.147662219857,5385.284169003796,7655.132035151044,14037.582920164703,20777.228343653187,1055.47139643613,Coles,3,33,3,5,0,17
https://www.domain.com.au/2-56-larnook-street-prahran-vic-3181-17184414,"2/56 Larnook Street, Prahran VIC 3181",1400.0,-37.8576907,145.0102563,3,3,2,"Monday, 23rd September 2024",Danielle Crumblehulme,3181,Prahran,Prahran  Windsor,141.0,20268.0,290.5,2200.0,1572500.0,69288.0,421.0,23215.0,80.2,Prahran,120.0,222,0,0,0,0,0,1,0,414,808.0367625451836,"[145.0102563, -37.8576907]","[145.019325537875, -37.8564523828081]",Armadale Railway Station (Armadale),36,1215.67,157.99,401.2420951941042,Cabrini Prahran,1421.4175315239002,Prahran,1662.8095724282543,Fire Station No. 35,1712.8066482429897,Swinburne University of Technology (Prahran Campus),6705.002524556175,7627.675504642874,9105.013441579444,12546.780777403965,15924.50539232142,373.14740399840355,IGA,0,38,6,9,2,7
https://www.domain.com.au/1-238-beach-road-black-rock-vic-3193-17184271,"1/238 Beach Road, Black Rock VIC 3193",1150.0,-37.9678731,145.0124538,3,2,1,"Monday, 16th September 2024",Amy Ferguson,3193,Black Rock,Sandringham  Black Rock,174.0,17861.0,643.0,2800.0,2217500.0,64524.0,486.0,13592.0,60.5,Black Rock,65.4,234,0,0,0,0,0,1,0,417,2069.77138572969,"[145.0124538, -37.9678731]","[145.004561358882, -37.9503301772321]",Sandringham Railway Station (Sandringham),37,2324.84,209.39,929.0791035916336,Sandringham & District Memorial Hospital,2292.443268735992,Bayside Police Station,3729.6277321035946,Fire Station No. 34,2151.177657520375,Beaumaris Secondary College,12533.972561493032,16298.731912903926,18051.017480239887,19025.75387013779,27983.092115057476,748.4423551894979,Woolworths Metro,1,11,4,0,2,8
https://www.domain.com.au/28-potter-street-geelong-west-vic-3218-17183519,"28 Potter Street, Geelong West VIC 3218",530.0,-38.1458723,144.3447901,2,2,1,"Tuesday, 24th September 2024",Tim Callander,3218,Geelong West,Geelong,142.0,13649.0,1281.7,1703.0,798500.0,53310.0,340.0,12087.0,68.5,Geelong,122.8,123,0,0,0,0,0,1,0,37,908.7623896775153,"[144.3447901, -38.1458723]","[144.355121715439, -38.1449929586024]",Geelong Railway Station (Geelong),38,1302.98,162.4,1296.8218733428162,St John of God Geelong Hospital,1043.6485808570708,Geelong Police Station,1595.2125225565555,Fire Station No. 63,825.8314764383404,The Gordon Institute of TAFE (City Campus),65796.73001791853,66090.05183830064,74052.65437217528,75168.55058046432,78035.97551488421,519.6285930211127,The Source Bulk Foods,2,20,18,7,4,7
https://www.domain.com.au/44b-graham-road-highett-vic-3190-17183420,"44B Graham Road, Highett VIC 3190",850.0,-37.9511383,145.0418936,3,2,2,"Saturday, 14th September 2024",Stephanie Pascoe,3190,Highett,Highett West  Cheltenham,218.0,12764.0,532.0,2500.0,1480000.0,63609.0,450.0,9936.0,65.3,Highett,76.4,141,0,0,0,0,0,1,0,230,276.08923214709245,"[145.0418936, -37.9511383]","[145.041763202104, -37.9486574999355]",Highett Railway Station/Highett Rd (Highett),39,275.08,65.73,1880.4538522475907,Holmesglen Private Hospital,1603.6328913305686,Moorabbin Police Complex,661.7371553704853,Fire Station No. 34,1708.926382991568,Holmesglen TAFE Moorabbin Campus,9373.053706335875,13390.946024706906,17121.97239738558,18093.44856054656,25936.85335086209,255.15828805441495,Woolworths,1,21,3,2,2,11
https://www.domain.com.au/1-walsh-street-west-melbourne-vic-3003-17181706,"1 Walsh Street, West Melbourne VIC 3003",1150.0,-37.8080222,144.9545169,3,3,2,Available Now,Nina Mehegan,3003,West Melbourne,Melbourne CBD  West,158.0,12753.0,1126.3,1905.5,775000.0,50971.0,375.0,9586.5,64.45,West Melbourne,50.8,172,0,0,0,0,0,1,0,312,451.419198421598,"[144.9545169, -37.8080222]","[144.955653760429, -37.811981307387]",Flagstaff Railway Station (Melbourne City),40,743.64,133.54,871.9734354286171,Peter MacCallum Cancer Centre,636.5284925081899,Melbourne Custody Centre,415.8668470947324,Fire Station No. 2,542.9189682325565,William Angliss Institute,792.7400283852792,817.7871398899822,13067.803740880574,14460.624934297372,19643.608614243134,56.00460789982708,Xin Fang Supermarket,1,28,206,47,26,32
https://www.domain.com.au/6-467-new-street-brighton-vic-3186-17180970,"6/467 New Street, Brighton VIC 3186",495.0,-37.8935317,144.994989,2,1,1,"Monday, 30th September 2024",Tara Stewart,3186,Brighton,Brighton Vic.,226.0,23547.0,820.0,3467.0,3298000.0,69865.0,600.0,18066.0,59.5,Brighton,48.2,41,0,0,0,0,0,1,0,422,878.9321642136993,"[144.994989, -37.8935317]","[145.004168434304, -37.8966950752432]",Gardenvale Railway Station (Brighton),41,1675.54,203.03,1496.1436937252486,Cabrini Rehabilitation - Glen Huntly,2853.358786554715,Caulfield Police Station,2851.4260793453886,Fire Station No. 32,4589.596005280887,Swinburne University of Technology (Prahran Campus),9671.599793364005,10648.27370806193,11678.509421482191,12534.402658340894,20111.545024772302,1092.8760349685836,Foodworks,0,25,8,3,0,2
https://www.domain.com.au/2-30-32-boronia-grove-doncaster-east-vic-3109-17165353,"2/30-32 Boronia Grove, Doncaster East VIC 3109",840.0,-37.7997052,145.1560811,4,2,2,Available Now,Isabella Kaya,3109,Doncaster East,Doncaster,300.0,26905.0,877.4,2167.0,1500500.0,42538.0,450.0,18002.0,64.8,Doncaster,45.6,96,0,0,0,0,0,1,0,367,2326.4326372967666,"[145.1560811, -37.7997052]","[145.150013542281, -37.8200707463717]",Blackburn Railway Station (Blackburn),42,3591.9,449.62,1766.2675976020741,Donvale Rehabilitation Hospital,1282.941051255977,Doncaster Police Station,2858.0936533541653,Fire Station No. 27,2497.3117476469456,Box Hill Institute of TAFE,6269.435921397658,12531.022216650652,13019.491923061361,16997.368447032237,17255.821973481303,1159.49101945421,Woolworths,1,21,0,0,0,17
https://www.domain.com.au/11-15-beach-street-port-melbourne-vic-3207-17164852,"11/15 Beach Street, Port Melbourne VIC 3207",795.0,-37.8425764,144.9398222,2,2,2,Available Now,Angie Vakrinos,3207,Port Melbourne,Port Melbourne,185.0,16782.0,278.9,2515.0,2050000.0,78187.0,522.0,14337.0,69.0,Port Melbourne,85.0,218,0,0,0,0,0,1,0,60,2917.335416300819,"[144.9398222, -37.8425764]","[144.952524867532, -37.8183342913486]",Southern Cross Railway Station (Melbourne City),43,3847.92,451.54,3721.3086904593074,Alfred Hospital,1939.738058139084,South Melbourne Police Station,1209.2189520994434,Fire Station No. 39,2034.0287429215498,Afi,4130.9717088134785,4846.914534241448,15171.509495372435,16905.44648165931,18842.64117373556,83.63461892707933,Port Melbourne IGA,0,13,24,7,4,18
https://www.domain.com.au/1-8-riverside-avenue-avondale-heights-vic-3034-17164840,"1/8 Riverside Avenue, Avondale Heights VIC 3034",750.0,-37.7691318,144.8636493,3,2,2,Available Now,Property Management Brunswick,3034,Avondale Heights,Avondale Heights,175.0,12570.0,540.9,2167.0,950000.0,50971.0,400.0,8566.0,57.4,Avondale Heights,39.8,13,0,0,0,0,0,1,0,484,3349.6629907902884,"[144.8636493, -37.7691318]","[144.862944937737, -37.7992508990898]",Tottenham Railway Station (West Footscray),44,5944.73,682.89,2980.8718424216245,Essendon Private Hospital,1534.356742379825,Avondale Heights Police Station,3018.408483377219,Fire Station No. 44,2636.559224933428,Victoria University Sunshine Campus,9194.2514268722,9862.608243209866,17347.92204919316,23416.848112288935,28672.39670938099,190.31423034487918,Coles,2,17,5,1,1,20
https://www.domain.com.au/51-cairnes-crescent-malvern-east-vic-3145-17160613,"51 Cairnes Crescent, Malvern East VIC 3145",795.0,-37.8728288,145.0648435,3,2,1,Available Now,Belinda Bisogno,3145,Malvern East,Malvern East,261.0,23167.0,756.7,2944.0,2222500.0,61126.0,421.0,18899.0,67.8,Malvern East,87.2,168,0,0,0,0,0,1,0,308,461.48280815489295,"[145.0648435, -37.8728288]","[145.062950826245, -37.8689568446144]",Darling Railway Station (Malvern East),45,806.44,132.72,750.3915501581939,Malvern Private Hospital,1716.3714514430146,Ashburton,3632.3638683174836,Fire Station No. 23,1814.0437257315025,Monash University (Caulfield campus),5249.079760748579,7572.767778085795,11323.837531176241,12142.266895545297,17268.461272719636,722.1416562274991,East Malvern IGA Xpress Plus Liquor,2,20,13,1,1,17
https://www.domain.com.au/1-10-12-lillian-street-clayton-vic-3168-15746419,"1/10-12 Lillian Street, Clayton VIC 3168",700.0,-37.9213621,145.1181848,4,3,2,"Wednesday, 9th October 2024",Dylan Reeves,3168,Clayton,Clayton South,153.0,14740.0,793.8,1997.0,930000.0,42781.0,381.0,12027.0,71.1,Clayton South,81.2,73,0,0,0,0,0,1,0,384,422.8415606009085,"[145.1181848, -37.9213621]","[145.120534360257, -37.92468255202]",Clayton Railway Station (Clayton),46,542.01,72.97,187.85312947073317,Monash House Private Hospital,235.3339198004431,Clayton,1956.462780425385,Fire Station No. 29,386.2759419137041,Study Hub,1927.6240110453211,8570.894785128605,18383.481900666557,19235.017382674774,23394.821471487303,359.44974838359275,India At Home,0,13,53,2,8,9
https://www.domain.com.au/3-45-clarence-street-elsternwick-vic-3185-17182744,"3/45 Clarence Street, Elsternwick VIC 3185",850.0,-37.8924254,145.01122,3,2,2,Available Now,Jodi Sherr,3185,Elsternwick,Elsternwick,163.0,12455.0,286.2,2447.0,2410000.0,64851.0,426.0,11218.0,66.8,Elsternwick,88.6,103,0,0,0,0,0,1,0,422,779.9188359645339,"[145.01122, -37.8924254]","[145.004168434304, -37.8966950752432]",Gardenvale Railway Station (Brighton),47,1446.11,232.54,555.3441729534595,Calvary Kooyong Bethlehem Hospital,1651.173103686387,Caulfield Police Station,1646.7817690136462,Fire Station No. 32,3397.8734839580125,Monash University (Caulfield campus),10064.53534926567,10376.72350609514,11034.378878673333,11152.898048457464,19695.88428957628,929.867762208053,Coles,0,30,8,3,1,4
https://www.domain.com.au/5-21-redan-st-st-kilda-vic-3182-17182641,"5/21 Redan St, St Kilda VIC 3182",470.0,-37.8610257,144.9902789,1,1,1,Available Now,Leasing Concierge,3182,St Kilda,St Kilda East,183.0,16758.0,241.4,2100.0,1527500.0,61274.0,384.0,20044.0,78.8,St Kilda East,96.0,250,0,0,0,0,0,1,0,279,565.2276779433645,"[144.9902789, -37.8610257]","[144.992450628088, -37.8562404011835]",43-Windsor Railway Station/Chapel St (Windsor),48,748.24,170.5,1006.8793615834553,The Avenue Hospital,761.5761054663822,St Kilda Police Station,492.52193321062117,Fire Station No. 35,978.7453779320929,Swinburne University of Technology (Prahran Campus),6127.234872675501,7100.44204000523,10896.025697006971,13961.404236211221,16751.241939445717,497.17292480171244,ALDI,1,32,27,15,3,16
https://www.domain.com.au/2-1-forest-park-road-dingley-village-vic-3172-17182573,"2/1 Forest Park Road, Dingley Village VIC 3172",650.0,-37.9824205,145.1296434,3,2,2,"Monday, 23rd September 2024",Katie Davidson,3172,Dingley Village,Dingley Village,153.0,10673.0,724.4,2058.0,1068000.0,52104.0,450.0,8116.0,60.0,Dingley Village,81.0,94,0,0,0,0,0,1,0,362,4094.5272243618174,"[145.1296434, -37.9824205]","[145.162825890396, -37.9565045698599]",Sandown Park Railway Station (Springvale),49,7306.33,745.81,4205.785751811135,Noble Manor Aged Care,3580.1743892121835,Springvale Police Station,1921.688152900176,Fire Station No. 89,3400.3624006862956,Maths Tuition,7929.837883655361,15418.970859969408,24083.003803767602,25005.082072048528,30224.719052645272,315.6864660777875,Woolworths,1,9,5,1,1,13
https://www.domain.com.au/161-thames-promenade-chelsea-heights-vic-3196-17182490,"161 Thames Promenade, Chelsea Heights VIC 3196",760.0,-38.0462871,145.1326904,3,2,2,"Tuesday, 24th September 2024",Katie Davidson,3196,Chelsea Heights,Chelsea Heights,91.0,5379.0,319.6,2001.0,898500.0,54960.0,412.0,4177.0,61.8,Chelsea Heights,154.4,67,0,0,0,0,0,1,0,1,1573.8356376296158,"[145.1326904, -38.0462871]","[145.116212664703, -38.0519401072784]",Chelsea Railway Station/Station St (Chelsea),50,1778.62,201.2,8111.868184080704,Como Private Hospital,1530.232534416387,Chelsea Police Station,2429.570462951889,Edithvale Fire Brigade,4979.920056215722,Fire Services South Eastern Training Ground,15014.373310021178,22516.945540717268,30165.886141555417,31122.565539185598,37220.775477425435,338.6761178356392,Chelsea Heights IGA,0,8,3,0,1,12
https://www.domain.com.au/2-34-valley-street-oakleigh-south-vic-3167-17182345,"2/34 Valley Street, Oakleigh South VIC 3167",750.0,-37.9180774,145.1084885,3,2,2,Available Now,Emily Katiforis,3167,Oakleigh South,Clarinda  Oakleigh South,151.0,11674.0,632.3,2010.0,921000.0,49454.0,400.0,8668.0,60.3,Oakleigh South,56.6,71,0,0,0,0,0,1,0,385,951.2738279643971,"[145.1084885, -37.9180774]","[145.102364317185, -37.9110173407265]",Huntingdale Railway Station (Oakleigh),51,1260.01,155.45,1078.173942235801,Monash House,1064.1825308335915,Clayton,2321.0544503424844,Fire Station No. 25,1217.1425668292493,Study Hub,2534.327458229746,8199.430604868352,17510.455653936548,18370.169921549812,22835.506466413335,1000.470518941778,Huntingdale IGA X-press,1,14,4,2,0,11
https://www.domain.com.au/20a-kirstina-road-glen-waverley-vic-3150-17182160,"20A Kirstina Road, Glen Waverley VIC 3150",1150.0,-37.890415,145.1665739,4,3,3,Available Now,David Hua,3150,Glen Waverley,Glen Waverley  East,268.0,22429.0,916.5,2600.0,1601000.0,42330.0,500.0,15694.0,61.8,Glen Waverley,96.6,128,0,0,0,0,0,1,0,344,1276.3417965544006,"[145.1665739, -37.890415]","[145.162057549621, -37.8795040720133]",Glen Waverley Railway Station (Glen Waverley),52,1866.59,306.19,1009.077580809861,The Victorian Rehabilitation Centre,747.2183082556613,Police Academy,1464.1382498894116,Fire Station No. 31,714.5737606832993,Victoria Police Academy,3542.7664080444274,6973.542353625724,19965.951064015422,20659.23405579766,21737.16373890184,1294.3849608463067,Astee,1,21,4,2,0,10
https://www.domain.com.au/3-56-osborne-avenue-glen-iris-vic-3146-17182005,"3/56 Osborne Avenue, Glen Iris VIC 3146",1200.0,-37.85221200000001,145.0477488,3,2,2,Available Now,Renee Hewstone,3146,Glen Iris,Glen Iris  East,213.0,17228.0,570.5,3000.0,2500000.0,67321.0,522.0,14264.0,64.7,Glen Iris,73.6,127,0,0,0,0,0,1,0,381,362.8754240833161,"[145.0477488, -37.85221200000001]","[145.051654659477, -37.8532790774277]",Gardiner Railway Station (Glen Iris),53,878.22,142.65,897.5105217263487,Epworth Camberwell,1631.0597975295088,Malvern Police Station,3477.5663309671672,Fire Station No. 18,1708.6140114302214,"The University of Melbourne, Hawthorn Campus",5758.533884464532,8777.06731557143,9543.783449617078,10160.03821997815,14928.24518798309,562.4351598796626,IGA,0,26,6,1,5,13
