Region,Children enrolled in a preschool or preschool program (no.),Estimated resident population (no.),Land area (ha),Median monthly household mortgage payment ($),Median price of established house transfers ($),Median total income (excl. Government pensions and allowances) ($),Median weekly household rental payment ($),Number of jobs,Working age population (aged 15-64 years) (%),property_url,name,property_type,cost_text,latitude,longitude,bed_info,bath_info,parking,date_available,desc,post_code,region
Flinders,52.0,6015.0,28737.9,2244.0,1955000.0,49267.0,424.0,4313.0,53.3,https://www.domain.com.au/46-king-street-flinders-vic-3929-17165404,"46 King Street, Flinders VIC 3929",House,750.0,-38.4749389,145.0101028,3.0,2.0,4.0,Available Now,"This charming 3-bedroom home beautifully blends rustic character with classic comforts. Set in a tranquil location, it's perfect for families or anyone looking for a peaceful retreat with generous living space and picturesque garden views. ",3929,Flinders
Flinders,52.0,6015.0,28737.9,2244.0,1955000.0,49267.0,424.0,4313.0,53.3,https://www.domain.com.au/195a-wood-street-flinders-vic-3929-16903846,"195A Wood Street, Flinders VIC 3929",House,1850.0,-38.4776683,145.019051,4.0,3.0,2.0,Available Now,"Discover the epitome of coastal living in this stunning 4-bedroom, 3-bathroom residence nestled in the sought-after enclave of Flinders. Boasting breathtaking views of Mushroom Reef to Bass Strait.",3929,Flinders
Flinders,52.0,6015.0,28737.9,2244.0,1955000.0,49267.0,424.0,4313.0,53.3,https://www.domain.com.au/6-bass-street-flinders-vic-3929-16822136,"6 Bass Street, Flinders VIC 3929",House,950.0,-38.4766773,145.0226789,5.0,2.0,2.0,Available Now,"Perfectly placed, this beach house next to Flinders golf course offers unparalleled views of Phillip Island, The Nobbies, Seal Rocks, and the ocean, making it a perfect coastal escape or permanent residence. Enjoy these breathtaking vistas daily from various vantage points in the house. Ideal for anyone wanting to try before they buy, needing somewhere during renovations, or simply seeking a",3929,Flinders
Flinders,52.0,6015.0,28737.9,2244.0,1955000.0,49267.0,424.0,4313.0,53.3,https://www.domain.com.au/4-39-cook-street-flinders-vic-3929-17189233,"4/39 Cook Street, Flinders VIC 3929",Apartment / Unit / Flat,650.0,-38.4742537,145.017952,2.0,2.0,1.0,Available Now,Andrew Hall,3929,Flinders
Flinders,52.0,6015.0,28737.9,2244.0,1955000.0,49267.0,424.0,4313.0,53.3,https://www.domain.com.au/3-39-cook-street-flinders-vic-3929-17155332,"3/39 Cook Street, Flinders VIC 3929",Apartment / Unit / Flat,600.0,-38.4742537,145.017952,2.0,2.0,1.0,Available Now,Andrew Hall,3929,Flinders
Flinders,52.0,6015.0,28737.9,2244.0,1955000.0,49267.0,424.0,4313.0,53.3,https://www.domain.com.au/4-39-cook-street-flinders-vic-3929-17154370,"4/39 Cook Street, Flinders VIC 3929",Apartment / Unit / Flat,650.0,-38.4742537,145.017952,2.0,2.0,1.0,Available Now,Andrew Hall,3929,Flinders
Hastings  Somers,359.0,23973.0,10888.4,1733.0,820000.0,48896.0,330.0,16833.0,59.5,https://www.domain.com.au/28-tower-hill-road-somers-vic-3927-17175181,"28 Tower Hill Road, Somers VIC 3927",House,950.0,-38.3930754,145.1799938,4.0,3.0,2.0,"Tuesday, 29th October 2024",Cara Brand,3927,Somers
Mount Eliza,291.0,18878.0,2320.8,2600.0,1675000.0,57975.0,512.0,13813.0,57.1,https://www.domain.com.au/64-canadian-bay-road-mount-eliza-vic-3930-17188762,"64 Canadian Bay Road, Mount Eliza VIC 3930",House,925.0,-38.1780984,145.0845427,4.0,3.0,2.0,Available Now,Samantha Keyse,3930,Mount Eliza
Mount Eliza,291.0,18878.0,2320.8,2600.0,1675000.0,57975.0,512.0,13813.0,57.1,https://www.domain.com.au/42-matong-road-mount-eliza-vic-3930-17176079,"42 Matong Road, Mount Eliza VIC 3930",House,1000.0,-38.1828892,145.0787355,3.0,2.0,2.0,"Monday, 16th September 2024",Jennifer O'Connell,3930,Mount Eliza
Mount Eliza,291.0,18878.0,2320.8,2600.0,1675000.0,57975.0,512.0,13813.0,57.1,https://www.domain.com.au/77-quinns-parade-mount-eliza-vic-3930-17146300,"77 Quinns Parade, Mount Eliza VIC 3930",House,1100.0,-38.2027044,145.100171,4.0,2.0,2.0,"Friday, 13th September 2024",Jennifer O'Connell,3930,Mount Eliza
Mount Eliza,291.0,18878.0,2320.8,2600.0,1675000.0,57975.0,512.0,13813.0,57.1,https://www.domain.com.au/41-winona-road-mount-eliza-vic-3930-17133650,"41 Winona Road, Mount Eliza VIC 3930",House,1300.0,-38.199909,145.1095224,5.0,3.0,2.0,"Monday, 23rd September 2024","This exquisite architect-designed home offers a serene retreat from the bustling world, seamlessly blending form and function. Nestled on approximately two-thirds of an acre, this unique 5-bedroom residence includes a separate parents' retreat for added privacy. The outdoor area features a resort-style lagoon swimming pool, perfect for luxurious entertaining.",3930,Mount Eliza
Mount Eliza,291.0,18878.0,2320.8,2600.0,1675000.0,57975.0,512.0,13813.0,57.1,https://www.domain.com.au/10-mason-street-mount-eliza-vic-3930-17193350,"10 Mason Street, Mount Eliza VIC 3930",House,1100.0,-38.202895,145.0991261,3.0,2.0,2.0,"Wednesday, 11th September 2024"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 24 24"" xmlns=""http://www.w3.org/2000/svg""><path d=""M13 17.5V12H11V17.5H13Z"" fill=""currentColor""></path><path d=""M12 7.5C11.1716 7.5 10.5 8.17163 10.5 9C10.5 9.82837 11.1716 10.5 12 10.5C12.8284 10.5 13.5 9.82837 13.5 9C13.5 8.17163 12.8284 7.5 12 7.5Z"" fill=""currentColor""></path><path clip-rule=""evenodd"" d=""M12 22.5C17.799 22.5 22.5 17.799 22.5 12C22.5 6.20101 17.799 1.5 12 1.5C6.20101 1.5 1.5 6.20101 1.5 12C1.5 17.799 6.20101 22.5 12 22.5ZM12 20.5C16.6944 20.5 20.5 16.6944 20.5 12C20.5 7.30558 16.6944 3.5 12 3.5C7.30558 3.5 3.5 7.30558 3.5 12C3.5 16.6944 7.30558 20.5 12 20.5Z"" fill=""currentColor"" fill-rule=""evenodd""></path></svg>",3930,Mount Eliza
Mount Martha,290.0,20087.0,3020.9,2167.0,1572500.0,52230.0,496.0,14544.0,56.8,https://www.domain.com.au/28-prescott-avenue-mount-martha-vic-3934-17190238,"28 Prescott Avenue, Mount Martha VIC 3934",House,1850.0,-38.27355,145.0083137,4.0,2.0,2.0,"Monday, 16th September 2024",Kate Morgan,3934,Mount Martha
Mount Martha,290.0,20087.0,3020.9,2167.0,1572500.0,52230.0,496.0,14544.0,56.8,https://www.domain.com.au/3-hakea-drive-mount-martha-vic-3934-17152676,"3 Hakea Drive, Mount Martha VIC 3934",Apartment / Unit / Flat,620.0,-38.2493439,145.037434,3.0,2.0,4.0,Available Now,Cara Brand,3934,Mount Martha
Point Nepean,199.0,19947.0,6718.8,1888.0,1325000.0,42617.0,376.0,12938.0,53.6,,,,,,,,,,,,,
Rosebud  McCrae,286.0,23108.0,2379.6,1733.0,825000.0,41760.0,350.0,14489.0,52.7,https://www.domain.com.au/9b-hillman-avenue-mccrae-vic-3938-17109627,"9B Hillman Avenue, McCrae VIC 3938",House,975.0,-38.3623685,144.9243633,4.0,2.0,2.0,Available Now,"Discover a stunning four-bedroom, fully furnished home in one of the most picturesque parts of the peninsula.",3938,McCrae
Somerville,255.0,18809.0,11735.4,1800.0,770000.0,51734.0,380.0,15033.0,63.0,,,,,,,,,,,,,
Mornington  East,183.0,15075.0,1468.8,2000.0,937500.0,50971.0,400.0,10860.0,56.9,https://www.domain.com.au/23-bow-st-mornington-vic-3931-17190615,"23 Bow St, Mornington VIC 3931",Townhouse,600.0,-38.21888870000001,145.0409428,3.0,2.0,2.0,"Friday, 20th September 2024"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 24 24"" xmlns=""http://www.w3.org/2000/svg""><path d=""M13 17.5V12H11V17.5H13Z"" fill=""currentColor""></path><path d=""M12 7.5C11.1716 7.5 10.5 8.17163 10.5 9C10.5 9.82837 11.1716 10.5 12 10.5C12.8284 10.5 13.5 9.82837 13.5 9C13.5 8.17163 12.8284 7.5 12 7.5Z"" fill=""currentColor""></path><path clip-rule=""evenodd"" d=""M12 22.5C17.799 22.5 22.5 17.799 22.5 12C22.5 6.20101 17.799 1.5 12 1.5C6.20101 1.5 1.5 6.20101 1.5 12C1.5 17.799 6.20101 22.5 12 22.5ZM12 20.5C16.6944 20.5 20.5 16.6944 20.5 12C20.5 7.30558 16.6944 3.5 12 3.5C7.30558 3.5 3.5 7.30558 3.5 12C3.5 16.6944 7.30558 20.5 12 20.5Z"" fill=""currentColor"" fill-rule=""evenodd""></path></svg>",3931,Mornington
Mornington  East,183.0,15075.0,1468.8,2000.0,937500.0,50971.0,400.0,10860.0,56.9,https://www.domain.com.au/3-98-tanti-avenue-mornington-vic-3931-17161119,"3/98 Tanti Avenue, Mornington VIC 3931",Townhouse,790.0,-38.222662,145.0454565,3.0,2.0,2.0,Available Now," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 24 24"" xmlns=""http://www.w3.org/2000/svg""><path d=""M13 17.5V12H11V17.5H13Z"" fill=""currentColor""></path><path d=""M12 7.5C11.1716 7.5 10.5 8.17163 10.5 9C10.5 9.82837 11.1716 10.5 12 10.5C12.8284 10.5 13.5 9.82837 13.5 9C13.5 8.17163 12.8284 7.5 12 7.5Z"" fill=""currentColor""></path><path clip-rule=""evenodd"" d=""M12 22.5C17.799 22.5 22.5 17.799 22.5 12C22.5 6.20101 17.799 1.5 12 1.5C6.20101 1.5 1.5 6.20101 1.5 12C1.5 17.799 6.20101 22.5 12 22.5ZM12 20.5C16.6944 20.5 20.5 16.6944 20.5 12C20.5 7.30558 16.6944 3.5 12 3.5C7.30558 3.5 3.5 7.30558 3.5 12C3.5 16.6944 7.30558 20.5 12 20.5Z"" fill=""currentColor"" fill-rule=""evenodd""></path></svg>",3931,Mornington
Mornington  East,183.0,15075.0,1468.8,2000.0,937500.0,50971.0,400.0,10860.0,56.9,https://www.domain.com.au/30a-carnoustie-grove-mornington-vic-3931-17144693,"30A Carnoustie Grove, Mornington VIC 3931",Townhouse,860.0,-38.24147689999999,145.0352022,3.0,2.0,2.0,"Friday, 20th September 2024"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 24 24"" xmlns=""http://www.w3.org/2000/svg""><path d=""M13 17.5V12H11V17.5H13Z"" fill=""currentColor""></path><path d=""M12 7.5C11.1716 7.5 10.5 8.17163 10.5 9C10.5 9.82837 11.1716 10.5 12 10.5C12.8284 10.5 13.5 9.82837 13.5 9C13.5 8.17163 12.8284 7.5 12 7.5Z"" fill=""currentColor""></path><path clip-rule=""evenodd"" d=""M12 22.5C17.799 22.5 22.5 17.799 22.5 12C22.5 6.20101 17.799 1.5 12 1.5C6.20101 1.5 1.5 6.20101 1.5 12C1.5 17.799 6.20101 22.5 12 22.5ZM12 20.5C16.6944 20.5 20.5 16.6944 20.5 12C20.5 7.30558 16.6944 3.5 12 3.5C7.30558 3.5 3.5 7.30558 3.5 12C3.5 16.6944 7.30558 20.5 12 20.5Z"" fill=""currentColor"" fill-rule=""evenodd""></path></svg>",3931,Mornington
Mornington  East,183.0,15075.0,1468.8,2000.0,937500.0,50971.0,400.0,10860.0,56.9,https://www.domain.com.au/3-2-4-radley-street-mornington-vic-3931-17180781,"3/2-4 Radley Street, Mornington VIC 3931",Apartment / Unit / Flat,600.0,-38.2292155,145.0425316,2.0,1.0,1.0,"Thursday, 3rd October 2024",Jennifer O'Connell,3931,Mornington
Mornington  West,120.0,10777.0,640.4,2100.0,1490000.0,50971.0,410.0,7161.0,50.2,https://www.domain.com.au/23-bow-st-mornington-vic-3931-17190615,"23 Bow St, Mornington VIC 3931",Townhouse,600.0,-38.21888870000001,145.0409428,3.0,2.0,2.0,"Friday, 20th September 2024"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 24 24"" xmlns=""http://www.w3.org/2000/svg""><path d=""M13 17.5V12H11V17.5H13Z"" fill=""currentColor""></path><path d=""M12 7.5C11.1716 7.5 10.5 8.17163 10.5 9C10.5 9.82837 11.1716 10.5 12 10.5C12.8284 10.5 13.5 9.82837 13.5 9C13.5 8.17163 12.8284 7.5 12 7.5Z"" fill=""currentColor""></path><path clip-rule=""evenodd"" d=""M12 22.5C17.799 22.5 22.5 17.799 22.5 12C22.5 6.20101 17.799 1.5 12 1.5C6.20101 1.5 1.5 6.20101 1.5 12C1.5 17.799 6.20101 22.5 12 22.5ZM12 20.5C16.6944 20.5 20.5 16.6944 20.5 12C20.5 7.30558 16.6944 3.5 12 3.5C7.30558 3.5 3.5 7.30558 3.5 12C3.5 16.6944 7.30558 20.5 12 20.5Z"" fill=""currentColor"" fill-rule=""evenodd""></path></svg>",3931,Mornington
Mornington  West,120.0,10777.0,640.4,2100.0,1490000.0,50971.0,410.0,7161.0,50.2,https://www.domain.com.au/3-98-tanti-avenue-mornington-vic-3931-17161119,"3/98 Tanti Avenue, Mornington VIC 3931",Townhouse,790.0,-38.222662,145.0454565,3.0,2.0,2.0,Available Now," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 24 24"" xmlns=""http://www.w3.org/2000/svg""><path d=""M13 17.5V12H11V17.5H13Z"" fill=""currentColor""></path><path d=""M12 7.5C11.1716 7.5 10.5 8.17163 10.5 9C10.5 9.82837 11.1716 10.5 12 10.5C12.8284 10.5 13.5 9.82837 13.5 9C13.5 8.17163 12.8284 7.5 12 7.5Z"" fill=""currentColor""></path><path clip-rule=""evenodd"" d=""M12 22.5C17.799 22.5 22.5 17.799 22.5 12C22.5 6.20101 17.799 1.5 12 1.5C6.20101 1.5 1.5 6.20101 1.5 12C1.5 17.799 6.20101 22.5 12 22.5ZM12 20.5C16.6944 20.5 20.5 16.6944 20.5 12C20.5 7.30558 16.6944 3.5 12 3.5C7.30558 3.5 3.5 7.30558 3.5 12C3.5 16.6944 7.30558 20.5 12 20.5Z"" fill=""currentColor"" fill-rule=""evenodd""></path></svg>",3931,Mornington
Mornington  West,120.0,10777.0,640.4,2100.0,1490000.0,50971.0,410.0,7161.0,50.2,https://www.domain.com.au/30a-carnoustie-grove-mornington-vic-3931-17144693,"30A Carnoustie Grove, Mornington VIC 3931",Townhouse,860.0,-38.24147689999999,145.0352022,3.0,2.0,2.0,"Friday, 20th September 2024"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 24 24"" xmlns=""http://www.w3.org/2000/svg""><path d=""M13 17.5V12H11V17.5H13Z"" fill=""currentColor""></path><path d=""M12 7.5C11.1716 7.5 10.5 8.17163 10.5 9C10.5 9.82837 11.1716 10.5 12 10.5C12.8284 10.5 13.5 9.82837 13.5 9C13.5 8.17163 12.8284 7.5 12 7.5Z"" fill=""currentColor""></path><path clip-rule=""evenodd"" d=""M12 22.5C17.799 22.5 22.5 17.799 22.5 12C22.5 6.20101 17.799 1.5 12 1.5C6.20101 1.5 1.5 6.20101 1.5 12C1.5 17.799 6.20101 22.5 12 22.5ZM12 20.5C16.6944 20.5 20.5 16.6944 20.5 12C20.5 7.30558 16.6944 3.5 12 3.5C7.30558 3.5 3.5 7.30558 3.5 12C3.5 16.6944 7.30558 20.5 12 20.5Z"" fill=""currentColor"" fill-rule=""evenodd""></path></svg>",3931,Mornington
Mornington  West,120.0,10777.0,640.4,2100.0,1490000.0,50971.0,410.0,7161.0,50.2,https://www.domain.com.au/3-2-4-radley-street-mornington-vic-3931-17180781,"3/2-4 Radley Street, Mornington VIC 3931",Apartment / Unit / Flat,600.0,-38.2292155,145.0425316,2.0,1.0,1.0,"Thursday, 3rd October 2024",Jennifer O'Connell,3931,Mornington
Ararat,112.0,8339.0,16117.9,1083.0,380000.0,46330.0,250.0,5878.0,61.1,,,,,,,,,,,,,
Ararat Surrounds,44.0,3162.0,402319.8,1083.0,235000.0,47026.0,151.0,2885.0,57.9,,,,,,,,,,,,,
Horsham,263.0,16876.0,8306.9,1203.0,392500.0,49317.0,245.0,13562.0,59.6,,,,,,,,,,,,,
Horsham Surrounds,37.0,3467.0,425146.7,1134.0,280000.0,50726.0,185.0,3448.0,63.8,,,,,,,,,,,,,
Nhill Region,48.0,6796.0,1104279.3,737.0,200000.0,49436.0,170.0,5648.0,56.8,,,,,,,,,,,,,
St Arnaud,28.0,3435.0,300857.5,867.0,275000.0,43038.0,182.0,2740.0,55.3,https://www.domain.com.au/25a-paratone-crescent-st-albans-park-vic-3219-17168167,"25A Paratone Crescent, St Albans Park VIC 3219",Townhouse,410.0,-38.1936069,144.3953309,2.0,1.0,1.0,"Friday, 20th September 2024"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 24 24"" xmlns=""http://www.w3.org/2000/svg""><path d=""M13 17.5V12H11V17.5H13Z"" fill=""currentColor""></path><path d=""M12 7.5C11.1716 7.5 10.5 8.17163 10.5 9C10.5 9.82837 11.1716 10.5 12 10.5C12.8284 10.5 13.5 9.82837 13.5 9C13.5 8.17163 12.8284 7.5 12 7.5Z"" fill=""currentColor""></path><path clip-rule=""evenodd"" d=""M12 22.5C17.799 22.5 22.5 17.799 22.5 12C22.5 6.20101 17.799 1.5 12 1.5C6.20101 1.5 1.5 6.20101 1.5 12C1.5 17.799 6.20101 22.5 12 22.5ZM12 20.5C16.6944 20.5 20.5 16.6944 20.5 12C20.5 7.30558 16.6944 3.5 12 3.5C7.30558 3.5 3.5 7.30558 3.5 12C3.5 16.6944 7.30558 20.5 12 20.5Z"" fill=""currentColor"" fill-rule=""evenodd""></path></svg>",3219,St Albans Park
St Arnaud,28.0,3435.0,300857.5,867.0,275000.0,43038.0,182.0,2740.0,55.3,https://www.domain.com.au/21-mayfield-crescent-st-albans-park-vic-3219-17175419,"21 Mayfield Crescent, St Albans Park VIC 3219",House,500.0,-38.19095069999999,144.3912926,3.0,2.0,2.0,Available Now,Tim Callander,3219,St Albans Park
St Arnaud,28.0,3435.0,300857.5,867.0,275000.0,43038.0,182.0,2740.0,55.3,https://www.domain.com.au/36-grafton-street-st-albans-park-vic-3219-17162564,"36 Grafton Street, St Albans Park VIC 3219",House,470.0,-38.1842207,144.3853659,3.0,2.0,2.0,Available Now,Tim Callander,3219,St Albans Park
St Arnaud,28.0,3435.0,300857.5,867.0,275000.0,43038.0,182.0,2740.0,55.3,https://www.domain.com.au/1-taminga-mews-st-albans-park-vic-3219-17145801,"1 Taminga Mews, St Albans Park VIC 3219",House,490.0,-38.1838212,144.3918653,3.0,2.0,1.0,Available Now,Tim Callander,3219,St Albans Park
Stawell,85.0,8459.0,274343.1,1010.0,360000.0,46736.0,214.0,6492.0,59.2,,,,,,,,,,,,,
West Wimmera,42.0,2715.0,568638.7,758.0,245000.0,46649.0,150.0,2682.0,54.9,,,,,,,,,,,,,
Yarriambiack,65.0,6327.0,713958.2,672.0,200000.0,50474.0,166.0,5086.0,55.3,,,,,,,,,,,,,
Irymple,135.0,7876.0,8857.3,1473.0,540000.0,48543.0,250.0,6116.0,62.7,,,,,,,,,,,,,
Merbein,73.0,4943.0,10171.4,1140.0,345000.0,46266.0,220.0,3959.0,59.8,,,,,,,,,,,,,
Mildura Surrounds,50.0,3759.0,2156879.6,900.0,220000.0,41420.0,150.0,3171.0,59.5,https://www.domain.com.au/4-550-deakin-avenue-mildura-vic-3500-17164637,"4/550 Deakin Avenue, Mildura VIC 3500",Townhouse,550.0,-34.2117329,142.1314439,3.0,2.0,2.0,Available Now," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 24 24"" xmlns=""http://www.w3.org/2000/svg""><path d=""M13 17.5V12H11V17.5H13Z"" fill=""currentColor""></path><path d=""M12 7.5C11.1716 7.5 10.5 8.17163 10.5 9C10.5 9.82837 11.1716 10.5 12 10.5C12.8284 10.5 13.5 9.82837 13.5 9C13.5 8.17163 12.8284 7.5 12 7.5Z"" fill=""currentColor""></path><path clip-rule=""evenodd"" d=""M12 22.5C17.799 22.5 22.5 17.799 22.5 12C22.5 6.20101 17.799 1.5 12 1.5C6.20101 1.5 1.5 6.20101 1.5 12C1.5 17.799 6.20101 22.5 12 22.5ZM12 20.5C16.6944 20.5 20.5 16.6944 20.5 12C20.5 7.30558 16.6944 3.5 12 3.5C7.30558 3.5 3.5 7.30558 3.5 12C3.5 16.6944 7.30558 20.5 12 20.5Z"" fill=""currentColor"" fill-rule=""evenodd""></path></svg>",3500,Mildura
Mildura Surrounds,50.0,3759.0,2156879.6,900.0,220000.0,41420.0,150.0,3171.0,59.5,https://www.domain.com.au/3-550-deakin-avenue-mildura-vic-3500-17164518,"3/550 Deakin Avenue, Mildura VIC 3500",Townhouse,500.0,-34.2117329,142.1314439,2.0,2.0,1.0,Available Now,"Welcome to your new dream home! This brand-new, two bedroom residence offers modern living at its finest. The master suite boasts a private ensuite and a generous walk-in robe, while the open-plan kitchen, dining and living area are bathed in natural light, creating a warm and inviting atmosphere. Each bedroom is fitted with a ceiling fan for added year-round comfort. This town house also includes",3500,Mildura
Red Cliffs,89.0,6065.0,24672.3,1083.0,331500.0,42808.0,240.0,5672.0,63.4,,,,,,,,,,,,,
Mildura  North,302.0,18229.0,2511.7,1148.0,395000.0,42156.0,260.0,16357.0,62.9,https://www.domain.com.au/4-550-deakin-avenue-mildura-vic-3500-17164637,"4/550 Deakin Avenue, Mildura VIC 3500",Townhouse,550.0,-34.2117329,142.1314439,3.0,2.0,2.0,Available Now," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 24 24"" xmlns=""http://www.w3.org/2000/svg""><path d=""M13 17.5V12H11V17.5H13Z"" fill=""currentColor""></path><path d=""M12 7.5C11.1716 7.5 10.5 8.17163 10.5 9C10.5 9.82837 11.1716 10.5 12 10.5C12.8284 10.5 13.5 9.82837 13.5 9C13.5 8.17163 12.8284 7.5 12 7.5Z"" fill=""currentColor""></path><path clip-rule=""evenodd"" d=""M12 22.5C17.799 22.5 22.5 17.799 22.5 12C22.5 6.20101 17.799 1.5 12 1.5C6.20101 1.5 1.5 6.20101 1.5 12C1.5 17.799 6.20101 22.5 12 22.5ZM12 20.5C16.6944 20.5 20.5 16.6944 20.5 12C20.5 7.30558 16.6944 3.5 12 3.5C7.30558 3.5 3.5 7.30558 3.5 12C3.5 16.6944 7.30558 20.5 12 20.5Z"" fill=""currentColor"" fill-rule=""evenodd""></path></svg>",3500,Mildura
Mildura  North,302.0,18229.0,2511.7,1148.0,395000.0,42156.0,260.0,16357.0,62.9,https://www.domain.com.au/3-550-deakin-avenue-mildura-vic-3500-17164518,"3/550 Deakin Avenue, Mildura VIC 3500",Townhouse,500.0,-34.2117329,142.1314439,2.0,2.0,1.0,Available Now,"Welcome to your new dream home! This brand-new, two bedroom residence offers modern living at its finest. The master suite boasts a private ensuite and a generous walk-in robe, while the open-plan kitchen, dining and living area are bathed in natural light, creating a warm and inviting atmosphere. Each bedroom is fitted with a ceiling fan for added year-round comfort. This town house also includes",3500,Mildura
